frame,score_dynamic,component_rarity,component_transition_surprise,component_local_density
78,24.528301886792452,59.43396226415094,25.943396226415093,36.32075471698113
79,23.11320754716981,32.075471698113205,91.98113207547169,32.54716981132076
80,27.830188679245282,46.22641509433962,22.641509433962266,3.30188679245283
81,23.11320754716981,45.75471698113208,23.11320754716981,14.622641509433961
82,22.641509433962266,47.16981132075472,23.58490566037736,27.830188679245282
83,21.22641509433962,15.09433962264151,87.26415094339622,21.22641509433962
84,21.22641509433962,14.622641509433961,24.056603773584907,5.660377358490567
85,21.22641509433962,14.150943396226415,86.79245283018868,0.9433962264150944
86,39.62264150943396,46.69811320754717,40.09433962264151,12.264150943396226
87,40.09433962264151,13.679245283018867,39.62264150943396,50.943396226415096
88,40.56603773584906,29.245283018867923,41.0377358490566,61.32075471698113
89,41.0377358490566,33.0188679245283,95.28301886792453,73.11320754716981
90,41.0377358490566,32.54716981132076,40.56603773584906,83.9622641509434
91,40.56603773584906,30.18867924528302,94.81132075471697,51.41509433962265
92,22.169811320754718,22.169811320754718,39.15094339622642,0.0
93,22.169811320754718,21.69811320754717,38.67924528301887,8.018867924528301
94,21.69811320754717,45.28301886792453,22.169811320754718,4.716981132075472
95,21.69811320754717,21.22641509433962,21.69811320754717,0.4716981132075472
96,22.169811320754718,20.754716981132077,84.90566037735849,1.4150943396226416
97,21.69811320754717,52.358490566037744,43.86792452830189,29.71698113207547
98,43.86792452830189,51.886792452830186,44.339622641509436,31.60377358490566
99,43.86792452830189,17.452830188679243,41.9811320754717,21.69811320754717
100,42.924528301886795,65.09433962264151,43.39622641509434,57.54716981132076
101,42.924528301886795,17.92452830188679,42.45283018867924,10.849056603773585
102,42.924528301886795,51.41509433962265,42.924528301886795,11.79245283018868
103,41.509433962264154,50.943396226415096,38.20754716981132,42.924528301886795
104,41.509433962264154,66.0377358490566,41.509433962264154,30.18867924528302
105,41.509433962264154,65.56603773584906,34.43396226415094,17.452830188679243
106,41.509433962264154,16.9811320754717,85.37735849056604,40.56603773584906
107,46.69811320754717,18.39622641509434,89.62264150943396,46.69811320754717
108,46.69811320754717,15.566037735849056,90.09433962264151,47.16981132075472
109,46.69811320754717,66.50943396226415,35.37735849056604,57.07547169811321
110,37.264150943396224,66.98113207547169,34.90566037735849,28.77358490566038
111,37.264150943396224,52.83018867924528,33.9622641509434,6.60377358490566
112,37.264150943396224,64.15094339622641,37.264150943396224,14.150943396226415
113,37.264150943396224,63.20754716981132,36.79245283018868,59.43396226415094
114,37.264150943396224,62.735849056603776,36.32075471698113,56.60377358490566
115,35.84905660377358,64.62264150943396,35.84905660377358,8.49056603773585
116,32.54716981132076,16.50943396226415,85.84905660377359,25.943396226415093
117,32.54716981132076,2.8301886792452833,32.075471698113205,66.0377358490566
118,32.54716981132076,3.30188679245283,32.54716981132076,42.45283018867924
119,32.54716981132076,63.67924528301887,33.0188679245283,41.509433962264154
120,33.490566037735846,62.264150943396224,33.490566037735846,28.30188679245283
121,33.490566037735846,61.32075471698113,30.660377358490564,2.8301886792452833
122,31.60377358490566,3.7735849056603774,83.9622641509434,34.90566037735849
123,31.60377358490566,61.79245283018868,31.132075471698112,9.433962264150944
124,31.60377358490566,60.84905660377359,31.60377358490566,13.20754716981132
125,31.132075471698112,4.245283018867925,91.50943396226415,54.24528301886793
126,31.60377358490566,16.037735849056602,37.735849056603776,16.50943396226415
127,54.24528301886793,60.37735849056604,30.18867924528302,17.92452830188679
128,58.9622641509434,89.62264150943396,59.905660377358494,19.81132075471698
129,58.9622641509434,5.188679245283019,59.43396226415094,71.22641509433963
130,58.9622641509434,75.0,58.9622641509434,33.490566037735846
131,58.490566037735846,74.52830188679245,58.490566037735846,26.41509433962264
132,58.01886792452831,4.716981132075472,58.01886792452831,79.71698113207547
133,57.07547169811321,6.132075471698113,57.54716981132076,54.71698113207547
134,57.07547169811321,90.09433962264151,57.07547169811321,30.660377358490564
135,56.60377358490566,18.867924528301888,56.60377358490566,71.69811320754717
136,57.07547169811321,73.58490566037736,56.132075471698116,68.86792452830188
137,56.60377358490566,74.05660377358491,55.660377358490564,52.83018867924528
138,55.660377358490564,67.45283018867924,55.188679245283026,67.9245283018868
139,54.71698113207547,73.11320754716981,54.71698113207547,50.47169811320755
140,54.71698113207547,88.67924528301887,54.24528301886793,22.641509433962266
141,54.24528301886793,89.15094339622641,53.77358490566038,35.37735849056604
142,53.77358490566038,68.39622641509435,53.301886792452834,70.75471698113208
143,52.83018867924528,67.9245283018868,52.83018867924528,48.113207547169814
144,52.358490566037744,69.33962264150944,52.358490566037744,1.8867924528301887
145,51.886792452830186,71.22641509433963,51.886792452830186,31.132075471698112
146,51.886792452830186,68.86792452830188,51.41509433962265,41.0377358490566
147,51.41509433962265,69.81132075471697,50.943396226415096,25.471698113207548
148,50.943396226415096,70.28301886792453,50.47169811320755,51.886792452830186
149,49.528301886792455,20.28301886792453,50.0,27.358490566037734
150,49.056603773584904,70.75471698113208,49.528301886792455,48.58490566037736
151,48.58490566037736,71.69811320754717,49.056603773584904,35.84905660377358
152,49.056603773584904,72.16981132075472,48.58490566037736,34.43396226415094
153,48.58490566037736,88.20754716981132,48.113207547169814,3.7735849056603774
154,48.113207547169814,72.64150943396226,47.64150943396226,53.77358490566038
155,47.16981132075472,76.88679245283019,47.16981132075472,15.566037735849056
156,46.69811320754717,76.41509433962264,46.69811320754717,5.188679245283019
157,45.75471698113208,31.132075471698112,46.22641509433962,36.79245283018868
158,45.28301886792453,75.94339622641509,45.75471698113208,24.528301886792452
159,45.28301886792453,75.47169811320755,45.28301886792453,44.81132075471698
160,45.75471698113208,78.77358490566037,44.81132075471698,33.9622641509434
161,45.28301886792453,78.30188679245283,75.94339622641509,47.64150943396226
162,75.94339622641509,82.54716981132076,76.41509433962264,65.09433962264151
163,76.41509433962264,22.641509433962266,76.88679245283019,9.90566037735849
164,77.35849056603774,77.35849056603774,77.35849056603774,60.84905660377359
165,77.83018867924528,77.83018867924528,77.83018867924528,12.735849056603774
166,77.83018867924528,79.71698113207547,78.30188679245283,39.15094339622642
167,78.30188679245283,79.24528301886792,78.77358490566037,10.377358490566039
168,78.77358490566037,19.339622641509436,84.43396226415094,2.358490566037736
169,79.24528301886792,80.66037735849056,79.24528301886792,20.754716981132077
170,79.71698113207547,80.18867924528303,79.71698113207547,38.20754716981132
171,80.18867924528303,81.13207547169812,80.18867924528303,18.39622641509434
172,80.66037735849056,81.60377358490565,80.66037735849056,45.75471698113208
173,80.66037735849056,82.0754716981132,81.60377358490565,7.547169811320755
174,81.13207547169812,83.01886792452831,81.13207547169812,23.58490566037736
175,81.60377358490565,31.60377358490566,82.0754716981132,63.67924528301887
176,81.13207547169812,83.49056603773585,82.54716981132076,25.0
177,69.33962264150944,83.9622641509434,83.01886792452831,64.62264150943396
178,69.81132075471697,19.81132075471698,68.86792452830188,4.245283018867925
179,69.81132075471697,84.43396226415094,69.33962264150944,13.679245283018867
180,69.81132075471697,84.90566037735849,69.81132075471697,45.28301886792453
181,70.28301886792453,85.37735849056604,70.28301886792453,43.86792452830189
182,70.75471698113208,85.84905660377359,70.75471698113208,16.9811320754717
183,71.22641509433963,86.32075471698113,71.22641509433963,60.37735849056604
184,72.16981132075472,86.79245283018868,75.47169811320755,46.22641509433962
185,75.47169811320755,87.26415094339622,72.16981132075472,58.490566037735846
186,75.47169811320755,87.73584905660378,72.64150943396226,76.88679245283019
187,74.05660377358491,92.45283018867924,73.11320754716981,75.47169811320755
188,74.05660377358491,91.98113207547169,71.69811320754717,66.50943396226415
189,74.05660377358491,91.50943396226415,74.05660377358491,61.79245283018868
190,74.05660377358491,91.0377358490566,73.58490566037736,59.905660377358494
191,74.05660377358491,90.56603773584906,74.52830188679245,29.245283018867923
192,73.58490566037736,93.39622641509435,75.0,24.056603773584907
193,63.20754716981132,97.64150943396226,60.84905660377359,49.528301886792455
194,61.32075471698113,93.86792452830188,61.32075471698113,37.264150943396224
195,60.84905660377359,92.9245283018868,61.79245283018868,63.20754716981132
196,61.32075471698113,23.11320754716981,86.32075471698113,6.132075471698113
197,62.735849056603776,5.660377358490567,62.264150943396224,38.67924528301887
198,38.67924528301887,94.81132075471697,62.735849056603776,39.62264150943396
199,62.735849056603776,94.33962264150944,63.20754716981132,8.962264150943396
200,63.20754716981132,24.056603773584907,99.05660377358491,22.169811320754718
201,63.67924528301887,95.75471698113208,63.67924528301887,7.0754716981132075
202,64.62264150943396,95.28301886792453,64.62264150943396,62.735849056603776
203,65.09433962264151,96.22641509433963,65.09433962264151,23.11320754716981
204,65.09433962264151,96.69811320754717,65.56603773584906,78.77358490566037
205,66.0377358490566,97.16981132075472,66.50943396226415,33.0188679245283
206,66.50943396226415,23.58490566037736,64.15094339622641,11.320754716981133
207,66.50943396226415,98.11320754716981,66.0377358490566,16.037735849056602
208,66.98113207547169,98.58490566037736,67.45283018867924,37.735849056603776
209,66.98113207547169,99.05660377358491,66.98113207547169,62.264150943396224
210,66.98113207547169,30.660377358490564,67.9245283018868,66.98113207547169
211,66.98113207547169,99.52830188679245,68.39622641509435,77.83018867924528
212,60.37735849056604,100.0,60.37735849056604,56.132075471698116
